sample_id,vehicle_structure,readable,has_xy_yaw,has_left_right_clearance,has_body_clearance,has_full_boundary,has_boundary_confidence,has_vehicle_profile_id,has_vehicle_profile_fingerprint,boundary_distance_semantics_verified,body_clearance_min_m,body_clearance_p05_m,body_clearance_p50_m,body_clearance_mean_m,body_clearance_negative_ratio,body_clearance_lt_0p5_ratio,longest_body_clearance_lt_0p5_m,corridor_width_min_m,map_id,true_label
sample_ea89c1072be520065f53,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_00dfaf0f03ccde511f8a,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_a7e2e9e580bac9060226,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_3143a44e5b9881d1da3a,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_3a72dc34f9f964d7aa57,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_6d35e696453c1a3c988a,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_35f79e5f11d6c524f058,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_276a67c2e91aad3d1841,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_716e4a48a4d5cf30402f,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_1bafe73d4bdad6cd06c4,five_axis,True,True,True,True,True,True,True,True,True,0.6961694238048457,1.2554561757547662,2.0969952528141738,1.9435361312505919,0.0,0.0,0.0,7.999988407461178,map_022,1
sample_d89ab1f4227815237d8b,six_axis,True,True,True,True,False,False,True,True,False,1.5729421568796078,1.8477196400725326,2.118947055221202,2.1308068643268485,0.0,0.0,0.0,7.999549054773235,map_022,0
sample_f1f7ace6f4618f22385c,six_axis,True,True,True,True,False,False,True,True,False,1.5834859748776005,1.8604416115595113,2.1189656231708796,2.1281394898810992,0.0,0.0,0.0,7.999538607847295,map_022,0
sample_2cc30094cb2741ad4d78,six_axis,True,True,True,True,False,False,True,True,False,0.5102348664544514,1.6885828293279832,2.0291762130847317,1.9882790594108368,0.0,0.0,0.0,7.999527915595712,map_022,0
sample_e108f8af20e648c261cf,six_axis,True,True,True,True,False,False,True,True,False,0.49870489088719633,1.6917035509754452,2.028997128108185,1.9883217420820072,0.0,0.00014854426619132502,0.39999999999997726,7.999527799012168,map_022,0
sample_8dec3ff859c70ff12260,six_axis,True,True,True,True,False,False,True,True,False,0.7226266164267181,1.2195808095696095,2.1125128035220655,2.070531796012465,0.0,0.0,0.0,7.999538606710764,map_022,0
sample_069bb619f3629f725d8d,six_axis,True,True,True,True,False,False,True,True,False,0.5316898698777761,0.9481912416259147,2.0256999238454516,1.8996658321298938,0.0,0.0,0.0,7.999538622899207,map_022,0
sample_e66a7ff52fffa0801296,six_axis,True,True,True,True,False,False,True,True,False,0.5316898698777761,0.9481912416259147,2.0256999238454516,1.8996658321298938,0.0,0.0,0.0,7.999538622899207,map_022,0
sample_59c19da47498fb9ddc06,six_axis,True,True,True,True,False,False,True,True,False,0.5316898698777761,0.9481912416259147,2.0256999238454516,1.8996658321298938,0.0,0.0,0.0,7.999538622899207,map_022,0
sample_5ea3a3673cc900da36b8,six_axis,True,True,True,True,False,False,True,True,False,0.5316898698777761,0.9481912416259147,2.0256999238454516,1.8996658321298938,0.0,0.0,0.0,7.999538622899207,map_022,1
sample_6ed7b59fdc9dd5fa76fc,six_axis,True,True,True,True,False,False,True,True,False,0.40812684620783424,0.5575558215497592,2.0246324715832102,1.8375473712170984,0.0,0.034175761056863874,47.799999999999955,7.999889211968848,map_022,1
sample_4f3d49f3a672869876a0,five_axis,True,True,True,True,False,False,True,True,False,-3.046480452368629,-2.7864666615005174,0.5199999999999572,0.19021161660818073,0.1237785016286645,0.24674267100977199,60.80000000000001,4.8,map_023,0
sample_0f956988a5cf3f126c0d,six_axis,True,True,True,True,False,False,True,True,False,-0.8492327703092806,0.1935836002292267,0.6045413185799462,0.7860177997136291,0.03563636363636364,0.30618181818181817,57.19999999999999,5.999423638007831,map_023,0
sample_de1aca264daf23b5454a,six_axis,True,True,True,True,False,False,True,True,False,-0.7243182458566242,0.2020700186247449,0.6045527928382852,0.7809723164331608,0.032,0.30618181818181817,57.19999999999999,5.999423638007831,map_023,0
sample_6d4cf0e8db03899add24,six_axis,True,True,True,True,False,False,True,True,False,-0.560304274963614,-0.17590922163647615,0.6300000000009215,0.6132576383574712,0.07396870554765292,0.2233285917496444,22.19999999999999,5.999854012230319,map_023,0
sample_52e754844ea5bd7264dc,unknown,True,True,True,True,False,False,False,False,False,-4.12691713144919,-3.502573073525321,0.5199999999999421,0.07510792481573689,0.13843648208469056,0.26140065146579805,64.39999999999999,4.8,map_023,0
sample_e88a290cb61dec1f0101,unknown,True,True,True,True,False,False,False,False,False,-4.399330459193578,-4.034680067945575,0.5199999999999443,0.018803727391750125,0.14413680781758959,0.254885993485342,62.80000000000001,4.8,map_023,0
sample_13589813c5db8870c072,unknown,True,True,True,True,False,False,False,False,False,-4.106170887045931,-3.6514721448544085,0.519999999999943,0.09712240236440405,0.1278501628664495,0.1758957654723127,43.400000000000006,4.8,map_023,0
sample_e4fd1ebcb30891e56d99,unknown,True,True,True,True,False,False,False,False,False,-5.411644749841477,-4.617589869397982,0.5199955886580282,-0.0014412165961565618,0.13843648208469056,0.3355048859934853,82.60000000000001,4.8,map_023,0
sample_403bb38938b1c67d702b,unknown,True,True,True,True,False,False,False,False,False,-5.369404078641203,-4.591303974435429,0.5196343136993201,-0.022770682677853125,0.1465798045602606,0.41042345276872966,101.0,4.8,map_023,0
sample_e0aaece052a13a61e707,unknown,True,True,True,True,False,False,False,False,False,-2.7123531347899874,-2.0206739752448386,0.6290982149876317,0.8762564360246639,0.11496913580246913,0.24768518518518517,18.200000000000003,5.999280747782233,map_023,0
sample_361ed7022d3155b5c64a,unknown,True,True,True,True,False,False,False,False,False,-4.099277393168389,-3.6036553379531178,0.5199999999999421,0.06494266825000455,0.14006514657980457,0.26140065146579805,64.39999999999999,4.8,map_023,0
sample_807984b1e73b22ce97c2,unknown,True,True,True,True,False,False,False,False,False,-4.106170887045931,-3.6514721448544085,0.519999999999943,0.09712240236440405,0.1278501628664495,0.1758957654723127,43.400000000000006,4.8,map_023,0
sample_39f1c227cf0e9521ded3,unknown,True,True,True,True,False,False,False,False,False,-5.443060021567449,-4.716225446024271,0.519999999999951,0.027200644092030938,0.12866449511400652,0.18241042345276873,45.000000000000014,4.8,map_023,0
sample_c42ce4cba0d6a375347c,unknown,True,True,True,True,False,False,False,False,False,-4.243452908069841,-3.8575533887919016,0.5199999999999425,0.045923857688593785,0.14250814332247558,0.18078175895765472,44.599999999999994,4.8,map_023,0
sample_daf2f24b4f63e55b22f5,unknown,True,True,True,True,False,False,False,False,False,-4.110057757300202,-3.554578570294994,0.5199999999999421,0.0701995845685716,0.14006514657980457,0.26140065146579805,64.39999999999999,4.8,map_023,0
sample_19a054c6550d83191bfa,unknown,True,True,True,True,False,False,False,False,False,-4.168483755799359,-3.6316155509747956,0.5199290427384137,0.062195154716872654,0.12947882736156352,0.34364820846905536,84.6,4.8,map_023,0
sample_94e98848676f3a30dd31,unknown,True,True,True,True,False,False,False,False,False,-4.106170887045931,-3.6514721448544085,0.519999999999943,0.09712240236440405,0.1278501628664495,0.1758957654723127,43.400000000000006,4.8,map_023,0
sample_7c43d303c102de351a15,unknown,True,True,True,True,False,False,False,False,False,-4.159147929454111,-3.618170393558304,0.5199290427384137,0.07087784446208505,0.12947882736156352,0.34120521172638435,84.0,4.8,map_023,0
sample_34851aaad41d3797ef7f,unknown,True,True,True,True,False,False,False,False,False,-4.099277393168389,-3.6036553379531178,0.5199999999999421,0.06494266825000455,0.14006514657980457,0.26140065146579805,64.39999999999999,4.8,map_023,0
sample_cb0bf8ea0ec69b423f65,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,0
sample_e700e7996f8ac55c73a7,unknown,True,True,True,True,False,False,False,False,False,-6.3190557108676675,-4.745783134025773,0.5197382575475379,-0.18459517164029,0.1775244299674267,0.41205211726384366,101.4,4.8,map_023,0
sample_00b5e5f5e994f4be2f62,unknown,True,True,True,True,False,False,False,False,False,-4.154212345334926,-3.6169110653213976,0.5198937502733862,0.07162499281635026,0.12947882736156352,0.3501628664495114,86.2,4.8,map_023,0
sample_0b19151f31026086fe37,unknown,True,True,True,True,False,False,False,False,False,-4.106170887045931,-3.6514721448544085,0.519999999999943,0.09712240236440405,0.1278501628664495,0.1758957654723127,43.400000000000006,4.8,map_023,0
sample_37108cb5e346cb39a11c,unknown,True,True,True,True,False,False,False,False,False,-4.110057757300202,-3.554578570294994,0.5199999999999421,0.0701995845685716,0.14006514657980457,0.26140065146579805,64.39999999999999,4.8,map_023,0
sample_175e5e09d41901110265,unknown,True,True,True,True,False,False,False,False,False,-5.317871694279148,-5.216652317069741,0.519999999999943,-0.1634228625170037,0.23697068403908794,0.2776872964169381,68.39999999999999,4.8,map_023,0
sample_16e26f444f951c39f6e0,unknown,True,True,True,True,False,False,False,False,False,-4.404102737558869,-3.87882576165063,0.5199999999999443,0.03832112811761687,0.14250814332247558,0.254885993485342,62.80000000000001,4.8,map_023,0
sample_43d69045d19acc297507,unknown,True,True,True,True,False,False,False,False,False,-5.443060021567449,-4.716225446024271,0.5199999999991631,0.00725191055287633,0.12866449511400652,0.3493485342019544,86.00000000000001,4.8,map_023,0
sample_8e38b307182d823b3c8c,unknown,True,True,True,True,False,False,False,False,False,-6.015746717805033,-4.861301026477154,0.5199788659789891,-0.06773936733160905,0.16368078175895764,0.3721498371335505,91.80000000000001,4.8,map_023,0
sample_f956aca09bb069668851,unknown,True,True,True,True,False,False,False,False,False,-2.707659653016153,-2.0152379694949922,0.6291186416747179,0.8769301754302747,0.11574074074074074,0.24614197530864199,18.39999999999999,5.999288114660439,map_023,0
sample_a3d106d833f5440b5063,unknown,True,True,True,True,False,False,False,False,False,-4.740998304779362,-4.171960385759604,0.5199999999999483,-0.047101997542398105,0.1758957654723127,0.23289902280130292,57.400000000000006,4.8,map_023,0
sample_ae58db13da72b0e160e4,unknown,True,True,True,True,False,False,False,False,False,-4.106170887045931,-3.6514721448544085,0.519999999999943,0.09712240236440405,0.1278501628664495,0.1758957654723127,43.400000000000006,4.8,map_023,0
sample_1c1379c6246d13cd9b25,unknown,True,True,True,True,False,False,False,False,False,-5.443060021567449,-4.716225446024271,0.5199999999992049,0.018825309953868857,0.12866449511400652,0.3273615635179153,80.60000000000001,4.8,map_023,0
sample_5dfb9443f43b330bec24,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,0
sample_caf0c31d08373f6d21d3,unknown,True,True,True,True,False,False,False,False,False,-2.4334352191077397,-1.6910417383852687,0.6292320069509509,0.8752289705632645,0.12451662799690642,0.2691415313225058,42.20000000000002,5.9993033603467065,map_023,0
sample_5e1424659e2339326a9e,unknown,True,True,True,True,False,False,False,False,False,-4.106170887045931,-3.6514721448544085,0.519999999999943,0.09712240236440405,0.1278501628664495,0.1758957654723127,43.400000000000006,4.8,map_023,0
sample_d3ab28d7c43183f0c7d8,unknown,True,True,True,True,False,False,False,False,False,-5.443060021567449,-4.716225446024271,0.519999999999951,0.027200644092030938,0.12866449511400652,0.18241042345276873,45.000000000000014,4.8,map_023,0
sample_90312cc52926b8a285d4,unknown,True,True,True,True,False,False,False,False,False,-4.12691713144919,-3.502573073525321,0.5199999999999421,0.07510792481573689,0.13843648208469056,0.26140065146579805,64.39999999999999,4.8,map_023,0
sample_aac475ad09ef27cf790d,unknown,True,True,True,True,False,False,False,False,False,-4.106170887045931,-3.6514721448544085,0.519999999999943,0.09712240236440405,0.1278501628664495,0.1758957654723127,43.400000000000006,4.8,map_023,0
sample_52da941d9e0c79fa5e10,unknown,True,True,True,True,False,False,False,False,False,-4.1613119366607965,-3.62775815212341,0.5198931040383671,0.063984684382716,0.13029315960912052,0.3509771986970684,86.40000000000002,4.8,map_023,0
sample_640e88b607baeb8e9628,unknown,True,True,True,True,False,False,False,False,False,-2.7062399452464527,-2.021359089149597,0.6291092411652772,0.8765464058249057,0.11496913580246913,0.24845679012345678,18.200000000000003,5.999267723289384,map_023,0
sample_0fdb7f02649516a671f4,unknown,True,True,True,True,False,False,False,False,False,-5.443060021567449,-4.716225446024271,0.519999999999951,0.027200644092030938,0.12866449511400652,0.18241042345276873,45.000000000000014,4.8,map_023,0
sample_0958e812dab6701413f5,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,0
sample_75eb9843e0ec02140a44,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,1
sample_99ec25bcace388d7dc87,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,1
sample_5cc4df557b60feb36720,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5195759916082073,0.0561850487977698,0.13029315960912052,0.3721498371335505,91.60000000000002,4.8,map_023,1
sample_8fcdc4c9400ae0b40817,unknown,True,True,True,True,False,False,False,False,False,-4.173940171152504,-3.6383431700108715,0.5194988246496443,0.0528840435864515,0.13029315960912052,0.38680781758957655,95.19999999999999,4.8,map_023,1
sample_9322b9d5fe65ef3ac225,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,1
sample_c32b62625787ed8548f4,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,1
sample_8dc2ec61aa3270d92700,unknown,True,True,True,True,False,False,False,False,False,-4.1648766595063105,-3.6330499435707946,0.5194988246496443,0.05412678438349309,0.13029315960912052,0.38599348534201955,95.0,4.8,map_023,1
sample_c1381d01f286df2ee7d9,five_axis,True,True,True,True,True,True,True,True,True,0.2585613859863173,0.48748178413316573,0.9936508571354812,1.2444696755711355,0.0,0.05822498586772187,18.15395935103017,5.990699684988375,map_024,0
sample_894262a5c2edca3a4e6f,five_axis,True,True,True,True,False,False,True,True,False,0.43025222721797896,0.43228651974845,0.6302037817246247,1.1697711292801913,0.0,0.14356435643564355,21.0,5.904943345025107,map_024,0
sample_45e8e7cd9a139dbf0cff,five_axis,True,True,True,True,True,True,True,True,True,0.2585613859863173,0.48748178413316573,0.9936508571354812,1.2444696755711355,0.0,0.05822498586772187,18.15395935103017,5.990699684988375,map_024,0
sample_8726556fd05b2d21b297,five_axis,True,True,True,True,True,True,True,True,True,0.2585613859863173,0.48748178413316573,0.9936508571354812,1.2444696755711355,0.0,0.05822498586772187,18.15395935103017,5.990699684988375,map_024,1
sample_c20bb28b1aae590953be,six_axis,True,True,True,True,False,False,True,True,False,-3.704301999964949,-0.17463419304378897,0.18315515909128077,0.2264482306476259,0.17174959871589085,0.7447833065810594,179.60000000000002,5.871747479985686,map_024,0
sample_87023d95fae2cfbe76b0,five_axis,True,True,True,True,False,False,True,True,False,0.37468324906729444,0.5201083560571895,1.6251646393759636,1.7159763660070255,0.0,0.019650655021834062,5.599999999999994,4.999772866598785,map_025,0
sample_181e099d2dd8d7219d27,six_axis,True,True,True,True,False,False,True,True,False,0.37468324906729444,0.5201083560571895,1.6251646393759636,1.7159763660070255,0.0,0.019650655021834062,5.599999999999994,4.999772866598785,map_025,0
sample_127164b491800b0969ff,six_axis,True,True,True,True,False,False,True,True,False,-0.8777671121049284,-0.21205944238235647,1.060558495269308,1.2082101013193243,0.10164679159568427,0.24077228847245882,27.793691202470256,5.012999696906413,map_025,0
sample_0759268263cdc5ce10c7,five_axis,True,True,True,True,True,True,True,True,True,-1.9222966788565765,-0.9201799214685318,0.9903381983416479,1.0256742442242672,0.16695059625212946,0.3185689948892675,53.809759151324016,5.012999696906413,map_025,1
sample_36dbc890c0019f75b4b3,five_axis,True,True,True,True,True,True,True,True,True,-1.9222966788565765,-0.9201799214685318,0.9903381983416479,1.0256742442242672,0.16695059625212946,0.3185689948892675,53.809759151324016,5.012999696906413,map_025,1
sample_6e22eefecfa03e7bd0dd,six_axis,True,True,True,True,False,False,False,False,False,0.019399096529207266,0.15074777069505707,2.4760336595278694,1.9240036193512262,0.0,0.21241258741258742,21.200660786226763,0.0,map_016,1
sample_7492197e2212e6af4154,six_axis,True,True,True,True,False,False,False,False,False,-1.9222966788565765,-0.9201799214685318,0.9903381983416479,1.0256742442242672,0.16695059625212946,0.3185689948892675,59.99777760571101,5.012999696906413,map_025,0
sample_d3224bda812d7b5295e4,six_axis,True,True,True,True,False,False,False,False,False,-1.9222966788565765,-0.9201799214685318,0.9903381983416479,1.0256742442242672,0.16695059625212946,0.3185689948892675,59.99777760571101,5.012999696906413,map_025,0
